0,0,0,0,0,0,0.000000000
-0.117033,0.0825319,-0.0522944,-0.0154774,0.0972734,-0.0448349,0.000000000
-0.234067,0.165064,-0.104589,-0.0309548,0.194547,-0.0896698,0.000000000
-0.3511,0.247596,-0.156883,-0.0464322,0.29182,-0.134505,0.000000000
-0.468133,0.330127,-0.209178,-0.0619096,0.389093,-0.17934,0.000000000
-0.585167,0.412659,-0.261472,-0.077387,0.486367,-0.224174,0.000000000
-0.7022,0.495191,-0.313767,-0.0928644,0.58364,-0.269009,0.000000000
-0.819233,0.577723,-0.366061,-0.108342,0.680914,-0.313844,0.000000000
-0.936266,0.660255,-0.418355,-0.123819,0.778187,-0.358679,0.000000000
-1.03943,0.721983,-0.459041,-0.131801,0.861926,-0.385831,0.000000000
-1.14259,0.783711,-0.499727,-0.139782,0.945666,-0.412984,0.000000000
-1.24576,0.84544,-0.540413,-0.147763,1.02941,-0.440136,0.000000000
-1.34892,0.907168,-0.581099,-0.155744,1.11314,-0.467289,0.000000000
-1.44515,0.958495,-0.61598,-0.159978,1.19012,-0.4856,0.000000000
-1.54138,1.00982,-0.650862,-0.164211,1.26709,-0.503911,0.000000000
-1.73384,1.11247,-0.720625,-0.172678,1.42103,-0.540533,0.000000000
-1.89856,1.17352,-0.767171,-0.166152,1.54791,-0.54179,0.000000000
-2.06328,1.23457,-0.813716,-0.159626,1.67479,-0.543048,0.000000000
-2.21413,1.27481,-0.848653,-0.145604,1.78813,-0.526622,0.000000000
-2.36498,1.31505,-0.883591,-0.131583,1.90147,-0.510197,0.000000000
-2.4881,1.31369,-0.89531,-0.102569,1.98775,-0.458407,0.000000000
-2.61121,1.31232,-0.90703,-0.0735549,2.07402,-0.406617,0.000000000
-2.73432,1.31096,-0.91875,-0.044541,2.1603,-0.354827,0.000000000
-2.85743,1.30959,-0.93047,-0.0155271,2.24657,-0.303036,0.000000000
