0,0,0,0,0,0,0.000000000
-0.119705,0.0843581,0.155783,-0.0358056,0.00861514,0.0419101,0.000000000
-0.239213,0.168588,0.311099,-0.0715258,0.0174023,0.0836477,0.000000000
-0.358326,0.25256,0.465482,-0.107075,0.0265334,0.12504,0.000000000
-0.476848,0.336146,0.618464,-0.142369,0.0361805,0.165915,0.000000000
-0.594582,0.419218,0.769581,-0.177321,0.0465156,0.206099,0.000000000
-0.71133,0.501646,0.918364,-0.211847,0.0577107,0.24542,0.000000000
-0.826895,0.583303,1.06435,-0.24586,0.0699378,0.283706,0.000000000
-0.94108,0.664059,1.20706,-0.279276,0.0833688,0.320784,0.000000000
-1.05369,0.743786,1.34605,-0.31201,0.0981758,0.356481,0.000000000
-1.16452,0.822355,1.48083,-0.343975,0.114531,0.390625,0.000000000
-1.27338,0.899638,1.61095,-0.375087,0.132606,0.423044,0.000000000
-1.38008,0.975506,1.73593,-0.40526,0.152573,0.453563,0.000000000
-1.4844,1.04983,1.85532,-0.43441,0.174603,0.482012,0.000000000
-1.58617,1.12248,1.96863,-0.462449,0.19887,0.508217,0.000000000
-1.68517,1.19333,2.07542,-0.489295,0.225545,0.532007,0.000000000
-1.78122,1.26225,2.1752,-0.51486,0.2548,0.553207,0.000000000
-1.87412,1.32912,2.26752,-0.539059,0.286806,0.571646,0.000000000
-1.96366,1.39379,2.35191,-0.561808,0.321737,0.587152,0.000000000
-2.04965,1.45615,2.42789,-0.583021,0.359763,0.59955,0.000000000
-2.1319,1.51607,2.49501,-0.602613,0.401058,0.60867,0.000000000
-2.2102,1.57341,2.5528,-0.620498,0.445792,0.614338,0.000000000
-2.28437,1.62805,2.60079,-0.63659,0.494138,0.616382,0.000000000
-2.3542,1.67986,2.63851,-0.650805,0.546268,0.61463,0.000000000
-2.41949,1.72872,2.6655,-0.663058,0.602354,0.608908,0.000000000
-2.48005,1.77448,2.68128,-0.673262,0.662568,0.599044,0.000000000
-2.53568,1.81703,2.68541,-0.681333,0.727082,0.584865,0.000000000
-2.58619,1.85624,2.6774,-0.687186,0.796068,0.566199,0.000000000
-2.63146,1.89202,2.65697,-0.690768,0.869628,0.542944,0.000000000
-2.67168,1.92451,2.62462,-0.692168,0.947588,0.515273,0.000000000
-2.70714,1.9539,2.58098,-0.691506,1.0297,0.483434,0.000000000
-2.73811,1.98036,2.52674,-0.688904,1.11573,0.447671,0.000000000
-2.76489,2.00407,2.46255,-0.684483,1.20542,0.408229,0.000000000
-2.78774,2.02523,2.38908,-0.678364,1.29853,0.365354,0.000000000
-2.80695,2.04401,2.30699,-0.670668,1.39482,0.31929,0.000000000
-2.8228,2.0606,2.21694,-0.661518,1.49405,0.270284,0.000000000
-2.83556,2.07518,2.11959,-0.651033,1.59596,0.218579,0.000000000
-2.84553,2.08793,2.01562,-0.639336,1.70032,0.164423,0.000000000
-2.85297,2.09903,1.90567,-0.626547,1.80687,0.108059,0.000000000
-2.85817,2.10867,1.79042,-0.612788,1.91539,0.0497328,0.000000000
-2.86142,2.11704,1.67053,-0.59818,2.02561,-0.0103098,0.000000000
-2.86298,2.1243,1.54666,-0.582845,2.1373,-0.0718239,0.000000000
-2.86314,2.13065,1.41947,-0.566903,2.25021,-0.134564,0.000000000
-2.86217,2.13627,1.28963,-0.550476,2.3641,-0.198285,0.000000000
-2.86037,2.14134,1.15781,-0.533686,2.47872,-0.262742,0.000000000
-2.85801,2.14605,1.02465,-0.516653,2.59383,-0.32769,0.000000000
-2.85537,2.15057,0.890835,-0.499498,2.70919,-0.392883,0.000000000
