0,0,0,0,0,0,0.000000000
-0.0845218,-0.0238118,0.129834,0.0281973,0.0703557,0.0159317,0.000000000
-0.168344,-0.0477446,0.2589,0.0567243,0.140092,0.0315446,0.000000000
-0.250767,-0.0719195,0.38643,0.0859106,0.208591,0.0465195,0.000000000
-0.331092,-0.0964575,0.511658,0.116086,0.275233,0.0605376,0.000000000
-0.408619,-0.12148,0.633815,0.14758,0.339399,0.07328,0.000000000
-0.482648,-0.147107,0.752134,0.180723,0.40047,0.0844277,0.000000000
-0.552479,-0.173461,0.865847,0.215844,0.457827,0.0936618,0.000000000
-0.617415,-0.200662,0.974187,0.253273,0.510852,0.100663,0.000000000
-0.676754,-0.228831,1.07639,0.29334,0.558924,0.105113,0.000000000
-0.729797,-0.25809,1.17167,0.336374,0.601426,0.106693,0.000000000
-0.775845,-0.288559,1.25929,0.382705,0.637738,0.105083,0.000000000
-0.814198,-0.320359,1.33846,0.432662,0.667241,0.0999651,0.000000000
-0.844157,-0.353612,1.40841,0.486576,0.689317,0.0910198,0.000000000
-0.865022,-0.388439,1.46839,0.544777,0.703346,0.0779283,0.000000000
-0.876094,-0.42496,1.51762,0.607593,0.708709,0.0603717,0.000000000
-0.876673,-0.463297,1.55534,0.675354,0.704787,0.0380311,0.000000000
-0.866286,-0.503531,1.58102,0.748284,0.691163,0.0106906,0.000000000
-0.845365,-0.545588,1.59514,0.826179,0.668217,-0.0214526,0.000000000
-0.814569,-0.589354,1.59843,0.908729,0.636533,-0.0580985,0.000000000
-0.774555,-0.634714,1.59159,0.995623,0.596692,-0.0989469,0.000000000
-0.725982,-0.681556,1.57537,1.08655,0.549279,-0.143698,0.000000000
-0.669509,-0.729765,1.55048,1.1812,0.494875,-0.19205,0.000000000
-0.605793,-0.779227,1.51764,1.27927,0.434062,-0.243705,0.000000000
-0.535494,-0.829828,1.47757,1.38044,0.367424,-0.298361,0.000000000
-0.45927,-0.881454,1.43101,1.4844,0.295542,-0.355719,0.000000000
-0.377778,-0.933992,1.37866,1.59084,0.219001,-0.415479,0.000000000
-0.291678,-0.987327,1.32125,1.69946,0.138381,-0.477339,0.000000000
-0.201628,-1.04135,1.25951,1.80993,0.0542657,-0.541001,0.000000000
-0.108285,-1.09593,1.19416,1.92196,-0.0327623,-0.606164,0.000000000
-0.0123097,-1.15098,1.12592,2.03523,-0.122121,-0.672527,0.000000000
0.0856411,-1.20636,1.05551,2.14943,-0.213227,-0.739791,0.000000000
0.184909,-1.26198,0.983654,2.26426,-0.305498,-0.807655,0.000000000
0.284835,-1.3177,0.911077,2.37939,-0.398351,-0.875819,0.000000000
