0,0,0,0,0,0,0.000000000
0.129705,0.0931466,0.0789189,-0.0228186,-0.0518648,-0.0230946,0.000000000
0.259066,0.186161,0.1577,-0.0456391,-0.103665,-0.0461225,0.000000000
0.387736,0.27891,0.236205,-0.0684634,-0.155337,-0.0690172,0.000000000
0.515371,0.371262,0.314296,-0.0912934,-0.206814,-0.0917119,0.000000000
0.641626,0.463084,0.391835,-0.114131,-0.258034,-0.11414,0.000000000
0.766156,0.554243,0.468684,-0.136978,-0.308932,-0.136235,0.000000000
0.888616,0.644608,0.544705,-0.159836,-0.359443,-0.15793,0.000000000
1.00866,0.734045,0.61976,-0.182708,-0.409502,-0.179158,0.000000000
1.12595,0.822423,0.693711,-0.205594,-0.459045,-0.199854,0.000000000
1.24013,0.909608,0.766421,-0.228498,-0.508009,-0.219949,0.000000000
1.35085,0.995469,0.83775,-0.251421,-0.556327,-0.239378,0.000000000
1.45779,1.07987,0.907562,-0.274364,-0.603936,-0.258074,0.000000000
1.56058,1.16269,0.975718,-0.29733,-0.650771,-0.27597,0.000000000
1.65889,1.24378,1.04208,-0.320321,-0.696768,-0.293,0.000000000
1.75237,1.32301,1.10651,-0.343338,-0.741862,-0.309097,0.000000000
1.84067,1.40026,1.16887,-0.366383,-0.785989,-0.324194,0.000000000
1.92346,1.47539,1.22902,-0.389459,-0.829084,-0.338225,0.000000000
2.00038,1.54827,1.28683,-0.412567,-0.871083,-0.351123,0.000000000
2.07108,1.61876,1.34215,-0.435709,-0.911922,-0.362821,0.000000000
2.13524,1.68674,1.39485,-0.458886,-0.951535,-0.373253,0.000000000
2.19249,1.75207,1.44479,-0.482102,-0.989859,-0.382352,0.000000000
2.24249,1.81461,1.49184,-0.505357,-1.02683,-0.390051,0.000000000
2.28491,1.87424,1.53585,-0.528654,-1.06238,-0.396284,0.000000000
2.31947,1.93086,1.57671,-0.551994,-1.09646,-0.401001,0.000000000
2.34626,1.98449,1.61447,-0.575377,-1.12909,-0.404214,0.000000000
2.36541,2.03518,1.64917,-0.598801,-1.16029,-0.405953,0.000000000
2.37708,2.08301,1.68088,-0.622266,-1.1901,-0.406248,0.000000000
2.38143,2.12802,1.70967,-0.645772,-1.21853,-0.405127,0.000000000
2.3786,2.17028,1.73558,-0.669316,-1.24563,-0.402622,0.000000000
2.36876,2.20985,1.75869,-0.6929,-1.27141,-0.39876,0.000000000
2.35205,2.24677,1.77905,-0.71652,-1.29591,-0.393572,0.000000000
2.32863,2.28112,1.79672,-0.740178,-1.31916,-0.387087,0.000000000
2.29864,2.31295,1.81177,-0.763871,-1.34118,-0.379334,0.000000000
2.26224,2.34232,1.82426,-0.7876,-1.362,-0.370343,0.000000000
2.21959,2.36929,1.83424,-0.811363,-1.38165,-0.360144,0.000000000
2.17083,2.39391,1.84179,-0.835159,-1.40016,-0.348765,0.000000000
2.11612,2.41625,1.84695,-0.858988,-1.41756,-0.336237,0.000000000
2.05561,2.43636,1.84979,-0.882849,-1.43387,-0.322589,0.000000000
1.98946,2.4543,1.85038,-0.906741,-1.44913,-0.30785,0.000000000
1.91781,2.47014,1.84877,-0.930663,-1.46337,-0.292049,0.000000000
1.84082,2.48392,1.84502,-0.954614,-1.4766,-0.275217,0.000000000
1.75865,2.49571,1.83919,-0.978593,-1.48887,-0.257383,0.000000000
1.67143,2.50557,1.83136,-1.0026,-1.50019,-0.238576,0.000000000
1.57934,2.51355,1.82157,-1.02663,-1.5106,-0.218826,0.000000000
1.48251,2.51971,1.80988,-1.05069,-1.52013,-0.198162,0.000000000
1.3811,2.52412,1.79637,-1.07478,-1.5288,-0.176613,0.000000000
1.27527,2.52683,1.78109,-1.09889,-1.53664,-0.15421,0.000000000
1.16517,2.5279,1.7641,-1.12302,-1.54369,-0.130981,0.000000000
1.05094,2.52738,1.74545,-1.14718,-1.54996,-0.106957,0.000000000
0.932753,2.52535,1.72523,-1.17135,-1.5555,-0.0821658,0.000000000
0.810746,2.52184,1.70347,-1.19555,-1.56032,-0.0566379,0.000000000
0.685077,2.51693,1.68026,-1.21977,-1.56445,-0.0304025,0.000000000
0.555898,2.51068,1.65564,-1.244,-1.56793,-0.0034891,0.000000000
0.423361,2.50313,1.62967,-1.26826,-1.57079,0.0240728,0.000000000
0.28762,2.49435,1.60243,-1.29253,-1.57304,0.0522538,0.000000000
0.148827,2.48441,1.57396,-1.31682,-1.57472,0.0810243,0.000000000
0.00713465,2.47334,1.54433,-1.34113,-1.57586,0.110355,0.000000000
-0.137305,2.46123,1.51361,-1.36545,-1.57649,0.140216,0.000000000
-0.284338,2.44812,1.48185,-1.38978,-1.57664,0.170578,0.000000000
-0.433814,2.43407,1.44911,-1.41413,-1.57632,0.201412,0.000000000
-0.585578,2.41914,1.41545,-1.43849,-1.57558,0.232688,0.000000000
-0.739479,2.40339,1.38094,-1.46286,-1.57444,0.264377,0.000000000
-0.895364,2.38688,1.34564,-1.48725,-1.57293,0.296449,0.000000000
-1.05308,2.36966,1.30961,-1.51164,-1.57108,0.328875,0.000000000
-1.21247,2.35181,1.2729,-1.53604,-1.56891,0.361625,0.000000000
-1.37339,2.33336,1.23558,-1.56045,-1.56646,0.39467,0.000000000
-1.53569,2.31439,1.19772,-1.58487,-1.56375,0.42798,0.000000000
-1.6992,2.29495,1.15936,-1.6093,-1.56081,0.461526,0.000000000
-1.86379,2.2751,1.12058,-1.63373,-1.55768,0.495278,0.000000000
-2.02929,2.2549,1.08144,-1.65817,-1.55437,0.529207,0.000000000
-2.19555,2.2344,1.04198,-1.68261,-1.55092,0.563284,0.000000000
