0,0,0,0,0,0,0.000000000
0.0872124,-0.0115338,0.0844637,-0.128616,0.0463806,0.12019,0.000000000
0.174233,-0.0230844,0.168762,-0.256853,0.0926884,0.240008,0.000000000
0.260868,-0.0346687,0.25273,-0.384329,0.138851,0.359085,0.000000000
0.346927,-0.0463036,0.336202,-0.510665,0.184794,0.47705,0.000000000
0.432218,-0.058006,0.419013,-0.635482,0.230447,0.59353,0.000000000
0.516547,-0.0697926,0.500998,-0.758398,0.275736,0.708157,0.000000000
0.599723,-0.0816803,0.581992,-0.879035,0.320588,0.820558,0.000000000
0.681553,-0.093686,0.661829,-0.997012,0.36493,0.930363,0.000000000
0.761846,-0.105827,0.740343,-1.11195,0.40869,1.0372,0.000000000
0.840408,-0.118119,0.817371,-1.22347,0.451795,1.1407,0.000000000
0.917049,-0.13058,0.892746,-1.33118,0.494172,1.24049,0.000000000
0.991575,-0.143226,0.966303,-1.43472,0.535748,1.33621,0.000000000
1.06379,-0.156075,1.03788,-1.5337,0.57645,1.42747,0.000000000
1.13352,-0.169142,1.1073,-1.62774,0.616207,1.51391,0.000000000
1.20055,-0.182446,1.17442,-1.71646,0.654944,1.59516,0.000000000
1.26469,-0.196002,1.23905,-1.79948,0.692589,1.67084,0.000000000
1.32576,-0.209828,1.30104,-1.87642,0.72907,1.74059,0.000000000
1.38357,-0.223941,1.36022,-1.9469,0.764313,1.80404,0.000000000
1.43791,-0.238357,1.41643,-2.01054,0.798245,1.86081,0.000000000
1.4886,-0.253094,1.46949,-2.06696,0.830795,1.91054,0.000000000
1.53545,-0.268167,1.51925,-2.11578,0.861889,1.95284,0.000000000
1.57826,-0.283595,1.56555,-2.15663,0.891454,1.98736,0.000000000
1.61689,-0.299389,1.60824,-2.1892,0.919435,2.01381,0.000000000
1.65138,-0.315546,1.64738,-2.21359,0.945848,2.03227,0.000000000
1.68181,-0.332059,1.68303,-2.22997,0.970726,2.04291,0.000000000
1.70828,-0.348919,1.71527,-2.23851,0.994103,2.04591,0.000000000
1.73088,-0.366119,1.74419,-2.23939,1.01601,2.04142,0.000000000
1.74968,-0.383652,1.76984,-2.23278,1.03649,2.02963,0.000000000
1.76479,-0.401509,1.79231,-2.21886,1.05556,2.01069,0.000000000
1.77628,-0.419683,1.81168,-2.19779,1.07326,1.98479,0.000000000
1.78425,-0.438165,1.82802,-2.16976,1.08964,1.95208,0.000000000
1.78879,-0.456949,1.84141,-2.13494,1.1047,1.91275,0.000000000
1.78997,-0.476027,1.85191,-2.0935,1.11851,1.86696,0.000000000
1.7879,-0.49539,1.85962,-2.04562,1.13107,1.81488,0.000000000
1.78266,-0.515032,1.86459,-1.99146,1.14244,1.75668,0.000000000
1.77433,-0.534944,1.86692,-1.93122,1.15264,1.69253,0.000000000
1.76301,-0.555118,1.86667,-1.86504,1.1617,1.6226,0.000000000
1.74878,-0.575548,1.86393,-1.79313,1.16966,1.54706,0.000000000
1.73173,-0.596225,1.85875,-1.71564,1.17656,1.46608,0.000000000
1.71194,-0.617141,1.85124,-1.63275,1.18242,1.37983,0.000000000
1.68952,-0.638289,1.84144,-1.54464,1.18728,1.28848,0.000000000
1.66454,-0.659661,1.82946,-1.45147,1.19117,1.19221,0.000000000
1.6371,-0.68125,1.81535,-1.35343,1.19413,1.09117,0.000000000
1.60727,-0.703047,1.7992,-1.25069,1.19619,0.985546,0.000000000
1.57516,-0.725045,1.78107,-1.14342,1.19738,0.875501,0.000000000
1.54084,-0.747236,1.76106,-1.03179,1.19773,0.761206,0.000000000
1.50441,-0.769612,1.73922,-0.915989,1.19729,0.642832,0.000000000
1.46595,-0.792166,1.71565,-0.79618,1.19607,0.520548,0.000000000
1.42555,-0.81489,1.69041,-0.672539,1.19413,0.394525,0.000000000
1.38331,-0.837776,1.66357,-0.54524,1.19148,0.264932,0.000000000
1.3393,-0.860817,1.63523,-0.414459,1.18817,0.13194,0.000000000
1.29362,-0.884005,1.60544,-0.280369,1.18422,-0.00428234,0.000000000
1.24635,-0.907332,1.57429,-0.143144,1.17967,-0.143564,0.000000000
1.19759,-0.93079,1.54185,-0.00295788,1.17455,-0.285736,0.000000000
1.14741,-0.954371,1.5082,0.140014,1.1689,-0.430627,0.000000000
1.09591,-0.978069,1.47342,0.285599,1.16275,-0.578068,0.000000000
1.04318,-1.00187,1.43757,0.433621,1.15614,-0.727888,0.000000000
0.98931,-1.02578,1.40074,0.583908,1.14908,-0.879919,0.000000000
0.934377,-1.04978,1.363,0.736285,1.14163,-1.03399,0.000000000
0.878476,-1.07386,1.32443,0.890577,1.13381,-1.18993,0.000000000
0.821694,-1.09802,1.2851,1.04661,1.12566,-1.34757,0.000000000
0.764118,-1.12225,1.24509,1.20421,1.11721,-1.50674,0.000000000
0.705838,-1.14655,1.20447,1.36321,1.10849,-1.66727,0.000000000
0.646942,-1.17089,1.16333,1.52342,1.09954,-1.82899,0.000000000
0.587516,-1.19529,1.12173,1.68468,1.09038,-1.99173,0.000000000
0.52765,-1.21972,1.07974,1.84681,1.08106,-2.15532,0.000000000
0.467432,-1.24418,1.03746,2.00963,1.07161,-2.31958,0.000000000
0.40695,-1.26867,0.994951,2.17298,1.06206,-2.48436,0.000000000
0.346291,-1.29317,0.952289,2.33668,1.05244,-2.64948,0.000000000
0.285544,-1.31768,0.909551,2.50055,1.04278,-2.81477,0.000000000
