0,0,0,0,0,0,0.000000000
-0.131108,-0.0423413,-0.147546,0.0714464,-0.0887066,-0.00227895,0.000000000
-0.261972,-0.0844075,-0.294614,0.142742,-0.17725,-0.00455906,0.000000000
-0.39235,-0.125924,-0.440724,0.213736,-0.265466,-0.00684149,0.000000000
-0.521998,-0.166615,-0.585399,0.284277,-0.353193,-0.00912741,0.000000000
-0.650672,-0.206205,-0.728158,0.354215,-0.440266,-0.011418,0.000000000
-0.77813,-0.24442,-0.868523,0.423399,-0.526522,-0.0137143,0.000000000
-0.904128,-0.280985,-1.00602,0.491678,-0.611798,-0.0160177,0.000000000
-1.02842,-0.315625,-1.14016,0.558901,-0.69593,-0.0183292,0.000000000
-1.15077,-0.348064,-1.27047,0.624917,-0.778755,-0.02065,0.000000000
-1.27093,-0.378027,-1.39647,0.689576,-0.86011,-0.0229812,0.000000000
-1.38865,-0.40524,-1.51769,0.752727,-0.939831,-0.025324,0.000000000
-1.5037,-0.429426,-1.63364,0.814218,-1.01776,-0.0276797,0.000000000
-1.61583,-0.450312,-1.74384,0.873899,-1.09372,-0.0300493,0.000000000
-1.72479,-0.467623,-1.84782,0.93162,-1.16756,-0.0324339,0.000000000
-1.83035,-0.481082,-1.9451,0.987228,-1.23911,-0.0348349,0.000000000
-1.93226,-0.490415,-2.0352,1.04057,-1.30821,-0.0372533,0.000000000
-2.03027,-0.495347,-2.11764,1.09151,-1.3747,-0.0396902,0.000000000
-2.12415,-0.495603,-2.19194,1.13988,-1.43841,-0.042147,0.000000000
-2.21364,-0.490908,-2.25762,1.18553,-1.49918,-0.0446246,0.000000000
-2.29852,-0.480986,-2.3142,1.22832,-1.55685,-0.0471243,0.000000000
-2.37852,-0.465564,-2.36121,1.26809,-1.61125,-0.0496473,0.000000000
-2.45342,-0.444364,-2.39817,1.30469,-1.66222,-0.0521946,0.000000000
-2.52296,-0.417114,-2.4246,1.33798,-1.70959,-0.0547676,0.000000000
-2.58691,-0.383536,-2.44001,1.36779,-1.75321,-0.0573672,0.000000000
-2.64502,-0.343357,-2.44393,1.39399,-1.7929,-0.0599947,0.000000000
-2.69704,-0.296302,-2.43589,1.41642,-1.82851,-0.0626513,0.000000000
-2.74274,-0.242095,-2.4154,1.43492,-1.85987,-0.0653381,0.000000000
-2.78197,-0.180584,-2.38219,1.44942,-1.8869,-0.0680557,0.000000000
-2.81505,-0.11211,-2.33687,1.4601,-1.90979,-0.0708028,0.000000000
-2.84238,-0.037138,-2.28024,1.46722,-1.92882,-0.0735773,0.000000000
-2.86437,0.0438683,-2.21311,1.47102,-1.94427,-0.0763773,0.000000000
-2.88143,0.130445,-2.13628,1.47178,-1.95641,-0.0792008,0.000000000
-2.89397,0.222127,-2.05056,1.46973,-1.96551,-0.0820459,0.000000000
-2.90241,0.318451,-1.95677,1.46514,-1.97186,-0.0849106,0.000000000
-2.90715,0.418953,-1.8557,1.45826,-1.97573,-0.0877929,0.000000000
-2.90861,0.523168,-1.74818,1.44934,-1.97739,-0.090691,0.000000000
-2.90719,0.630633,-1.63499,1.43864,-1.97712,-0.0936027,0.000000000
-2.90331,0.740882,-1.51696,1.42641,-1.9752,-0.0965263,0.000000000
-2.89738,0.853452,-1.39489,1.41291,-1.9719,-0.0994596,0.000000000
-2.8898,0.967879,-1.26959,1.39839,-1.9675,-0.102401,0.000000000
-2.88099,1.0837,-1.14187,1.38311,-1.96227,-0.105348,0.000000000
-2.87136,1.20045,-1.01253,1.36732,-1.95649,-0.108299,0.000000000
-2.86132,1.31766,-0.882379,1.35128,-1.95043,-0.111252,0.000000000
